,preds_vec,true_vec
178,2,3
179,3,3
180,2,2
181,0,1
182,0,0
183,4,4
184,4,4
185,1,1
186,1,0
187,3,3
188,2,2
189,3,3
190,1,1
191,2,0
192,2,0
193,3,3
194,1,1
195,0,0
196,4,4
197,4,0
198,0,0
199,3,3
200,3,3
201,3,3
202,1,4
203,4,4
204,1,1
205,3,3
206,0,0
207,4,4
208,1,1
209,2,2
210,2,2
211,0,0
212,0,0
213,0,0
214,4,0
215,0,3
216,0,0
217,3,3
218,1,4
219,2,2
220,2,2
221,1,1
222,3,3
223,1,4
224,4,4
225,0,0
226,1,1
227,1,1
228,4,4
229,2,2
230,2,2
231,2,2
232,3,3
233,2,2
234,3,3
235,2,2
236,2,2
237,4,4
238,1,1
239,0,0
240,1,1
241,1,1
242,3,3
243,4,4
244,4,4
245,2,0
246,2,2
247,2,2
248,1,1
249,4,4
250,3,3
251,3,3
252,2,2
253,3,3
254,2,2
255,3,3
256,3,3
257,1,4
258,3,3
259,4,0
260,3,3
261,1,1
262,0,4
263,0,0
264,4,1
265,1,1
266,0,2
267,2,2
268,1,1
269,3,3
270,3,3
271,2,2
272,4,2
273,1,1
274,1,1
275,2,2
276,2,2
277,3,3
278,1,3
279,4,4
280,4,4
281,1,1
282,1,1
283,1,4
284,0,0
285,4,1
286,0,0
287,3,3
288,1,1
289,0,0
290,4,4
291,0,0
292,0,0
293,2,2
294,4,4
295,3,3
296,2,2
297,1,1
298,4,4
299,0,0
300,1,1
301,2,2
302,2,2
303,0,0
304,3,3
305,0,0
306,2,2
307,1,1
308,1,1
309,2,2
310,2,2
311,0,4
312,2,0
313,2,2
314,1,1
315,2,2
316,0,0
317,1,1
318,1,1
319,4,4
320,3,3
321,3,3
322,3,3
323,0,0
324,4,4
325,2,2
326,3,3
327,3,3
328,2,2
329,2,2
330,4,4
331,0,0
332,3,3
333,3,3
334,1,1
335,2,2
336,2,2
337,1,4
338,4,1
339,4,0
340,1,1
341,3,3
342,4,0
343,0,1
344,2,2
345,4,0
346,4,2
347,3,3
348,1,4
349,1,1
350,1,1
351,0,0
352,1,1
353,1,1
354,2,0
355,4,4
356,1,1
357,0,2
358,2,2
359,3,3
360,1,1
361,4,4
362,3,3
363,3,3
364,1,4
365,3,3
366,2,2
367,2,0
368,0,0
369,2,2
370,0,0
371,1,4
372,1,1
373,0,0
374,1,1
375,0,1
376,1,1
377,2,2
378,2,2
379,0,0
380,4,4
381,0,0
382,1,4
383,2,4
384,2,0
385,3,3
386,1,1
387,3,3
388,0,0
389,4,1
390,1,3
391,4,4
392,1,1
393,1,1
394,4,4
395,0,0
396,4,0
397,1,4
398,3,3
399,1,1
400,1,1
401,4,4
402,2,0
403,4,4
404,3,3
405,2,2
406,0,0
407,3,3
408,2,2
409,3,3
410,2,0
411,0,0
412,3,3
413,4,1
414,2,2
415,0,0
416,3,3
417,4,1
418,2,0
419,2,2
420,4,2
421,4,4
422,1,1
423,2,2
424,4,4
425,3,3
426,2,2
427,1,4
428,2,0
429,1,1
430,2,2
431,0,0
432,4,4
433,1,1
434,2,2
435,1,1
436,0,2
437,3,3
438,3,3
439,4,4
440,0,4
441,4,4
442,0,0
443,2,2
444,2,2
445,4,4
446,3,3
447,0,0
448,0,0
449,2,0
450,1,3
451,1,1
452,2,2
453,0,0
454,4,4
455,3,3
456,0,0
457,1,1
458,2,2
459,1,4
460,2,2
461,1,1
462,1,1
463,2,2
464,3,3
465,2,2
466,4,4
467,3,3
468,1,0
469,3,3
470,4,4
471,2,2
472,4,4
473,2,2
474,2,0
475,1,1
476,1,1
477,0,2
478,2,2
479,4,4
480,4,4
481,3,3
482,4,0
483,0,1
484,0,0
485,1,1
486,4,0
487,4,0
488,1,1
489,4,4
490,3,3
491,2,2
492,0,2
493,0,0
494,4,1
495,4,4
496,0,1
497,1,1
498,0,2
499,4,4
500,1,0
501,1,4
502,2,2
503,2,2
504,3,3
505,0,4
506,3,3
507,3,3
508,3,3
509,3,1
510,1,1
511,2,4
512,2,2
513,4,4
514,3,3
515,2,2
516,1,4
517,3,3
518,2,2
519,2,2
520,0,2
521,2,2
522,2,2
523,2,2
524,1,1
525,4,4
526,4,0
527,0,2
528,4,4
529,3,3
530,4,4
531,2,2
532,3,3
533,3,3
534,4,4
535,3,3
536,3,3
537,1,1
538,4,0
539,2,2
540,4,4
541,2,2
542,2,2
543,4,1
544,3,3
545,0,0
546,1,1
547,1,3
548,0,2
549,3,3
550,4,0
551,2,2
552,3,3
553,3,3
554,2,2
555,0,0
556,4,4
557,1,1
558,3,3
559,4,4
560,0,0
561,1,3
562,1,1
563,0,0
564,2,2
565,1,4
566,0,0
567,2,2
568,1,1
569,3,3
570,3,3
571,0,4
572,4,1
573,4,4
574,2,0
575,3,3
576,2,2
577,0,0
578,1,4
579,0,0
580,3,1
581,1,0
582,2,2
583,2,0
584,0,4
585,3,3
586,2,1
587,0,0
588,1,4
589,3,1
590,1,1
591,1,0
592,0,0
593,1,1
594,3,3
595,4,4
596,1,1
597,1,1
598,1,0
599,1,1
600,2,2
601,1,1
602,4,4
603,4,4
604,0,0
605,0,1
606,0,4
607,1,1
608,3,3
609,4,4
610,0,0
611,2,2
612,1,1
613,0,0
614,2,2
615,3,3
616,0,0
617,1,4
618,2,2
619,2,2
620,3,3
621,0,4
622,1,1
623,0,0
624,4,4
625,4,4
626,1,1
627,4,4
628,3,3
629,2,0
630,1,1
631,4,4
632,2,2
633,4,4
634,0,0
635,3,3
636,3,3
637,3,3
638,1,1
639,4,4
640,0,0
641,1,0
642,1,1
643,4,4
644,3,3
645,4,4
646,2,2
647,2,2
648,3,3
649,2,2
650,3,3
651,2,2
652,2,2
653,3,0
654,4,4
655,2,2
656,3,3
657,0,0
658,2,2
659,3,3
660,4,4
661,3,3
662,3,3
663,2,2
664,4,4
665,3,3
666,3,3
667,2,2
668,2,2
669,0,0
670,0,0
671,4,1
672,1,1
673,3,3
674,2,2
675,1,1
676,3,3
677,4,4
678,3,3
679,3,3
680,2,2
681,4,4
682,1,1
683,3,3
684,3,3
685,2,2
686,4,4
687,2,0
688,0,0
689,3,3
690,0,0
691,4,4
692,3,3
693,1,4
694,2,2
695,1,1
696,0,0
697,1,4
698,0,0
699,3,3
700,4,4
701,4,4
702,0,0
703,4,0
704,1,1
705,1,1
706,3,3
707,4,4
708,2,2
709,3,3
710,4,4
711,3,3
712,1,1
713,2,2
714,3,3
715,0,0
716,2,2
717,3,3
718,3,3
719,3,3
720,3,3
721,3,3
722,2,2
723,3,3
724,0,0
725,4,0
726,2,0
727,0,0
728,4,1
729,4,4
730,1,4
731,1,1
732,4,4
733,2,2
734,3,3
735,3,3
736,1,1
737,2,0
738,4,4
739,0,1
740,3,3
741,1,4
742,1,1
743,2,2
744,1,1
745,2,2
746,2,1
747,4,4
748,1,1
749,1,1
750,0,0
751,0,1
752,3,3
753,3,3
754,4,0
755,0,0
756,0,0
757,0,0
758,3,3
759,4,4
760,0,3
761,2,0
762,2,2
763,0,1
764,0,1
765,4,4
766,2,2
767,1,1
768,3,3
769,1,3
770,3,4
771,4,4
772,1,1
773,1,1
774,1,1
775,2,2
776,3,3
777,2,2
778,4,0
779,4,4
780,0,0
781,2,2
782,3,3
783,3,3
784,2,2
785,2,2
786,3,3
787,0,2
788,1,0
789,2,2
790,1,1
791,4,4
792,0,1
793,4,4
794,1,4
795,1,4
796,1,3
797,3,3
798,0,1
799,2,2
800,1,1
801,0,0
802,2,2
803,0,4
804,1,1
805,3,3
806,3,3
807,1,1
808,4,4
809,0,0
810,0,0
811,1,1
812,0,0
813,0,0
814,2,0
815,1,1
816,4,4
817,1,1
818,3,3
819,4,0
820,2,2
821,2,2
822,2,2
823,1,1
824,2,0
825,2,2
826,0,0
827,1,1
828,3,3
829,1,1
830,4,4
831,0,4
832,2,0
833,2,2
834,1,1
835,4,4
836,3,3
837,0,0
838,2,2
839,0,2
840,1,1
841,4,4
842,3,3
843,2,2
844,3,3
845,1,1
846,4,0
847,4,0
848,3,3
849,3,3
850,1,1
851,1,1
852,4,4
853,4,0
854,3,3
855,2,0
856,2,2
857,0,0
858,1,1
859,1,1
860,2,2
861,2,0
862,3,3
863,2,2
864,2,0
865,3,3
866,1,1
867,4,4
868,1,1
869,1,1
870,2,2
871,4,4
872,1,1
873,1,4
874,3,3
875,1,1
876,1,0
877,3,3
878,4,4
879,3,3
880,4,4
881,3,3
882,1,1
883,4,4
884,1,1
885,2,0
886,4,4
887,1,1
888,0,2
889,1,3
890,2,2
891,1,4
892,3,3
893,3,3
894,3,3
895,1,2
896,4,0
897,0,0
898,0,0
899,0,0
900,1,4
901,4,4
902,1,4
903,2,2
904,2,2
905,1,1
906,0,0
907,1,4
908,1,1
909,0,2
910,0,0
911,1,4
912,2,2
913,2,0
914,2,2
915,3,3
916,2,0
917,4,4
918,1,1
919,4,4
920,3,3
921,1,1
922,1,1
923,4,4
924,1,4
925,0,0
926,1,1
927,4,1
928,1,1
929,4,4
930,0,0
931,2,0
932,1,1
933,3,3
934,1,1
935,4,4
936,3,3
937,1,1
938,0,0
939,0,0
940,2,2
941,3,3
942,4,4
943,1,0
944,1,4
945,4,4
946,1,1
947,3,3
948,4,0
949,3,3
950,4,4
951,2,2
952,4,4
953,1,1
954,4,1
955,3,3
956,3,3
957,0,0
958,1,3
959,2,2
960,3,3
961,0,2
962,3,3
963,1,1
964,1,4
965,0,0
966,0,0
967,4,4
968,1,1
969,1,1
970,2,2
971,0,0
972,2,4
973,1,4
974,2,2
975,3,3
976,1,4
977,4,0
978,1,1
979,0,0
980,2,4
981,3,3
982,2,2
983,3,3
984,0,0
985,2,2
986,1,1
987,3,3
988,2,2
989,0,2
990,1,1
991,2,2
992,1,1
993,0,0
994,4,4
995,1,4
996,3,3
997,3,3
998,0,0
999,0,0
