,preds_vec,true_vec
571,3,3
572,4,4
573,1,1
574,1,1
575,4,4
576,2,2
577,3,3
578,0,0
579,0,0
580,1,1
581,3,3
582,2,2
583,0,0
584,1,3
585,2,2
586,3,3
587,4,4
588,3,3
589,1,0
590,1,1
591,2,2
592,1,1
593,2,4
594,3,3
595,2,2
596,0,0
597,0,0
598,1,1
599,1,1
600,2,0
601,2,0
602,1,1
603,1,1
604,1,1
605,4,4
606,4,4
607,4,4
608,3,3
609,0,0
610,3,3
611,2,2
612,1,1
613,3,3
614,4,4
615,0,0
616,1,1
617,3,3
618,2,2
619,2,2
620,1,1
621,2,2
622,3,3
623,2,2
624,1,1
625,0,0
626,2,4
627,2,2
628,1,1
629,3,3
630,1,1
631,2,2
632,0,0
633,3,3
634,0,0
635,1,1
636,0,0
637,2,2
638,0,0
639,1,1
640,2,4
641,0,0
642,0,0
643,1,3
644,1,1
645,1,4
646,3,3
647,1,1
648,2,2
649,4,4
650,0,0
651,1,1
652,3,3
653,0,0
654,0,0
655,3,3
656,4,4
657,0,0
658,1,1
659,0,0
660,0,0
661,0,0
662,0,0
663,3,3
664,0,2
665,2,2
666,4,4
667,2,2
668,4,4
669,3,3
670,2,2
671,2,2
672,0,0
673,1,3
674,4,4
675,0,0
676,1,1
677,3,3
678,4,4
679,1,1
680,0,0
681,4,4
682,4,4
683,1,1
684,1,1
685,0,0
686,2,1
687,1,1
688,4,4
689,0,0
690,0,0
691,0,0
692,2,2
693,2,2
694,1,1
695,4,4
696,2,2
697,3,3
698,0,0
699,2,0
700,2,2
701,4,4
702,4,0
703,0,0
704,1,1
705,0,0
706,4,4
707,2,2
708,3,3
709,2,2
710,0,0
711,1,1
712,3,3
713,4,4
714,2,2
715,2,4
716,3,3
717,2,2
718,2,2
719,3,3
720,4,4
721,4,4
722,3,3
723,4,4
724,2,2
725,0,0
726,2,2
727,3,3
728,4,4
729,0,0
730,4,4
731,4,4
732,2,2
733,1,1
734,4,4
735,3,3
736,1,1
737,1,1
738,2,4
739,1,1
740,0,0
741,3,3
742,3,3
743,0,0
744,1,1
745,4,4
746,2,2
747,3,3
748,4,0
749,0,0
750,4,4
751,4,0
752,2,2
753,2,2
754,2,2
755,2,2
756,3,3
757,0,0
758,3,3
759,0,0
760,3,3
761,3,3
762,0,0
763,2,2
764,1,1
765,2,2
766,3,3
767,0,0
768,4,4
769,4,4
770,0,0
771,2,2
772,2,0
773,0,0
774,3,3
775,2,2
776,2,4
777,1,1
778,1,1
779,0,0
780,2,2
781,4,4
782,3,3
783,4,4
784,0,0
785,1,1
786,2,0
787,4,4
788,1,1
789,2,2
790,3,3
791,4,4
792,2,2
793,1,1
794,2,0
795,3,3
796,2,2
797,3,3
798,1,1
799,2,4
800,3,3
801,3,3
802,4,4
803,3,3
804,3,3
805,0,0
806,1,1
807,4,4
808,1,1
809,4,4
810,3,3
811,0,0
812,4,4
813,2,4
814,2,4
815,4,0
816,2,2
817,4,4
818,0,0
819,3,3
820,2,2
821,0,4
822,4,4
823,3,3
824,4,4
825,2,2
826,0,0
827,0,0
828,0,0
829,2,2
830,2,2
831,2,2
832,4,4
833,4,4
834,3,3
835,3,3
836,1,1
837,4,4
838,0,0
839,2,2
840,1,1
841,1,1
842,1,3
843,2,2
844,0,0
845,4,4
846,0,0
847,3,3
848,1,1
849,3,3
850,3,3
851,2,2
852,4,4
853,3,3
854,4,0
855,4,4
856,1,1
857,0,0
858,4,4
859,1,1
860,0,0
861,1,1
862,0,0
863,2,2
864,1,1
865,4,4
866,2,2
867,0,0
868,0,0
869,4,4
870,3,3
871,2,2
872,2,2
873,0,4
874,2,2
875,1,1
876,4,4
877,0,0
878,4,4
879,1,1
880,3,3
881,2,2
882,0,0
883,4,4
884,2,2
885,4,4
886,0,0
887,1,1
888,2,0
889,0,0
890,3,3
891,0,0
892,1,1
893,3,3
894,4,4
895,3,3
896,3,3
897,2,2
898,1,1
899,4,4
900,2,2
901,4,1
902,2,2
903,4,4
904,1,1
905,4,4
906,0,0
907,4,4
908,2,2
909,4,4
910,2,2
911,1,1
912,0,0
913,1,1
914,2,2
915,4,4
916,2,2
917,0,0
918,1,1
919,2,4
920,2,2
921,1,1
922,4,0
923,2,2
924,3,3
925,0,0
926,1,1
927,3,3
928,1,1
929,4,0
930,1,1
931,2,0
932,1,1
933,1,4
934,4,4
935,4,4
936,0,0
937,1,1
938,4,4
939,3,3
940,3,3
941,0,0
942,0,0
943,1,0
944,1,1
945,4,4
946,0,0
947,3,3
948,2,2
949,2,2
950,1,1
951,0,0
952,1,1
953,4,4
954,3,3
955,3,3
956,2,2
957,1,1
958,0,0
959,0,0
960,1,1
961,4,4
962,3,3
963,1,1
964,2,1
965,1,1
966,4,4
967,4,4
968,3,3
969,1,1
970,1,1
971,4,4
972,1,1
973,4,4
974,3,3
975,1,1
976,3,3
977,2,2
978,4,4
979,3,3
980,1,1
981,0,0
982,1,3
983,1,1
984,3,3
985,4,4
986,3,3
987,4,4
988,3,3
989,1,1
990,4,1
991,1,1
992,2,2
993,0,0
994,1,1
995,2,2
996,4,4
997,2,2
998,1,1
999,2,2
