,preds_vec,true_vec
780,0,2
781,4,4
782,1,1
783,2,2
784,2,2
785,1,1
786,3,3
787,4,4
788,0,1
789,2,2
790,4,4
791,2,2
792,0,0
793,3,3
794,4,4
795,4,4
796,0,0
797,4,4
798,4,4
799,2,2
800,0,0
801,0,0
802,4,4
803,4,4
804,4,4
805,1,1
806,0,0
807,4,4
808,4,4
809,0,0
810,0,0
811,2,2
812,2,2
813,2,2
814,1,1
815,4,4
816,2,2
817,0,0
818,1,1
819,2,2
820,1,3
821,3,3
822,4,4
823,4,4
824,4,4
825,2,2
826,3,3
827,2,2
828,4,4
829,4,4
830,1,1
831,1,1
832,4,4
833,4,4
834,1,1
835,3,3
836,1,1
837,1,1
838,3,3
839,4,4
840,4,4
841,2,2
842,4,4
843,4,4
844,3,3
845,0,0
846,4,4
847,4,4
848,4,4
849,2,4
850,3,3
851,2,2
852,1,1
853,0,0
854,1,1
855,0,0
856,3,3
857,3,3
858,0,0
859,3,3
860,1,1
861,1,1
862,2,2
863,4,4
864,2,2
865,0,0
866,3,3
867,1,3
868,3,3
869,3,3
870,1,1
871,2,2
872,3,3
873,1,1
874,1,1
875,2,2
876,2,2
877,3,3
878,1,1
879,2,2
880,4,0
881,2,2
882,1,1
883,2,2
884,3,3
885,3,3
886,2,2
887,2,2
888,2,2
889,0,0
890,0,2
891,3,3
892,0,0
893,3,3
894,0,0
895,3,3
896,4,4
897,1,0
898,2,2
899,3,3
900,1,1
901,3,3
902,0,0
903,0,0
904,2,2
905,2,2
906,0,0
907,0,0
908,0,0
909,2,2
910,2,2
911,1,1
912,4,4
913,3,3
914,3,3
915,2,2
916,0,0
917,0,0
918,1,1
919,4,4
920,2,2
921,3,3
922,4,4
923,2,2
924,4,4
925,1,1
926,0,0
927,1,1
928,4,4
929,3,3
930,0,0
931,2,2
932,2,2
933,3,3
934,0,0
935,1,0
936,4,0
937,1,1
938,2,2
939,0,0
940,0,0
941,0,0
942,0,0
943,3,3
944,3,3
945,3,3
946,2,2
947,1,1
948,3,3
949,1,1
950,1,1
951,1,1
952,3,3
953,4,4
954,2,2
955,1,1
956,0,0
957,3,3
958,4,4
959,0,0
960,1,1
961,1,0
962,4,4
963,3,3
964,0,0
965,1,1
966,0,0
967,4,4
968,3,3
969,4,4
970,1,1
971,2,2
972,1,1
973,2,2
974,4,4
975,2,2
976,4,4
977,2,0
978,4,4
979,2,2
980,1,1
981,3,3
982,2,2
983,4,4
984,0,0
985,4,4
986,2,2
987,0,0
988,2,2
989,4,4
990,0,2
991,4,4
992,1,1
993,1,1
994,0,0
995,2,4
996,0,0
997,4,4
998,3,3
999,1,1
