,preds_vec,true_vec
278,2,2
279,4,4
280,0,0
281,4,4
282,4,4
283,1,1
284,3,3
285,3,3
286,2,2
287,0,0
288,1,1
289,3,3
290,4,4
291,2,2
292,2,2
293,2,2
294,1,1
295,2,2
296,2,4
297,1,1
298,4,4
299,2,2
300,3,3
301,2,2
302,2,2
303,2,2
304,4,4
305,1,1
306,1,1
307,4,4
308,0,0
309,0,0
310,4,4
311,0,0
312,4,4
313,1,1
314,1,1
315,1,1
316,0,0
317,1,1
318,2,2
319,1,1
320,2,2
321,0,0
322,0,2
323,0,0
324,4,4
325,2,2
326,2,2
327,3,3
328,0,0
329,4,4
330,1,1
331,4,4
332,1,1
333,1,1
334,0,0
335,1,1
336,1,1
337,0,0
338,1,1
339,3,3
340,1,1
341,2,0
342,1,1
343,4,4
344,2,2
345,2,2
346,3,3
347,3,3
348,2,2
349,3,3
350,1,1
351,0,0
352,2,2
353,2,2
354,1,1
355,3,3
356,1,1
357,3,3
358,3,3
359,2,2
360,2,2
361,0,0
362,4,4
363,2,2
364,2,2
365,2,2
366,3,3
367,3,3
368,4,4
369,4,4
370,1,1
371,0,0
372,1,1
373,0,0
374,0,2
375,3,3
376,1,1
377,4,4
378,4,0
379,0,0
380,2,2
381,1,1
382,2,2
383,0,0
384,2,2
385,1,1
386,1,1
387,0,0
388,3,3
389,4,4
390,2,2
391,4,4
392,3,3
393,0,0
394,4,4
395,4,4
396,0,0
397,4,4
398,0,0
399,3,3
400,1,1
401,3,3
402,1,1
403,0,0
404,3,4
405,1,1
406,2,2
407,4,4
408,1,1
409,4,4
410,3,3
411,2,2
412,3,3
413,1,1
414,3,3
415,3,3
416,1,1
417,0,0
418,3,3
419,0,0
420,3,3
421,4,4
422,3,3
423,2,2
424,0,0
425,2,2
426,1,1
427,4,4
428,0,0
429,1,1
430,0,0
431,4,4
432,0,0
433,1,1
434,2,2
435,1,1
436,0,0
437,2,2
438,2,2
439,1,1
440,3,3
441,2,2
442,1,3
443,0,0
444,4,0
445,1,1
446,2,2
447,0,0
448,1,1
449,1,1
450,4,4
451,0,0
452,2,2
453,2,2
454,0,0
455,0,0
456,1,1
457,4,4
458,1,1
459,1,1
460,3,3
461,2,2
462,0,0
463,0,0
464,3,3
465,3,3
466,3,3
467,3,3
468,4,4
469,1,1
470,0,0
471,4,0
472,0,0
473,4,4
474,0,0
475,0,0
476,2,2
477,4,4
478,4,4
479,1,1
480,1,1
481,0,0
482,2,2
483,4,4
484,2,2
485,0,0
486,2,4
487,3,3
488,1,1
489,4,4
490,2,2
491,1,1
492,3,3
493,3,3
494,2,2
495,2,2
496,4,4
497,1,1
498,1,1
499,4,4
500,4,4
501,2,2
502,4,4
503,4,4
504,0,0
505,4,4
506,3,3
507,4,4
508,1,1
509,1,1
510,1,1
511,1,1
512,3,3
513,0,0
514,4,4
515,3,3
516,2,2
517,4,4
518,4,4
519,2,2
520,1,1
521,2,2
522,2,2
523,2,2
524,2,2
525,0,0
526,0,0
527,2,2
528,2,2
529,1,1
530,4,4
531,0,0
532,1,1
533,2,2
534,3,3
535,4,4
536,2,4
537,0,2
538,3,3
539,3,3
540,0,0
541,3,3
542,0,0
543,4,4
544,2,2
545,1,1
546,3,3
547,3,3
548,3,3
549,0,0
550,3,3
551,3,3
552,2,2
553,3,3
554,1,1
555,4,2
556,1,4
557,1,1
558,4,4
559,0,0
560,0,0
561,1,1
562,1,1
563,1,1
564,1,1
565,4,4
566,0,0
567,1,1
568,4,4
569,2,2
570,0,0
571,0,0
572,3,1
573,2,2
574,4,4
575,4,0
576,3,3
577,3,3
578,4,4
579,4,4
580,3,3
581,2,2
582,3,3
583,4,4
584,0,0
585,0,0
586,1,1
587,0,0
588,4,2
589,1,1
590,1,1
591,3,3
592,3,3
593,3,3
594,3,3
595,1,1
596,4,4
597,4,4
598,3,3
599,2,2
600,1,1
601,3,3
602,4,4
603,3,3
604,2,0
605,4,4
606,0,0
607,2,2
608,0,0
609,1,1
610,0,0
611,0,0
612,4,4
613,4,2
614,3,3
615,2,2
616,1,1
617,3,3
618,4,4
619,4,0
620,2,2
621,2,2
622,0,0
623,1,1
624,1,1
625,3,3
626,3,3
627,0,0
628,3,3
629,3,3
630,1,3
631,4,4
632,3,3
633,1,1
634,2,2
635,1,1
636,2,0
637,3,3
638,2,2
639,2,4
640,3,3
641,1,1
642,0,0
643,2,2
644,1,1
645,4,4
646,4,4
647,4,4
648,0,0
649,3,3
650,3,3
651,1,1
652,0,0
653,3,3
654,0,0
655,1,1
656,2,2
657,4,4
658,1,1
659,3,3
660,0,0
661,2,2
662,2,2
663,2,2
664,3,3
665,1,1
666,2,2
667,3,3
668,4,4
669,0,0
670,3,3
671,3,3
672,2,4
673,0,0
674,1,1
675,2,2
676,1,1
677,4,4
678,2,2
679,4,4
680,2,2
681,3,3
682,0,0
683,4,4
684,2,2
685,2,2
686,4,4
687,1,1
688,2,2
689,2,2
690,3,3
691,1,1
692,2,2
693,2,2
694,2,2
695,0,0
696,4,4
697,3,3
698,4,0
699,3,3
700,2,2
701,4,2
702,2,2
703,4,4
704,1,1
705,0,0
706,3,3
707,1,1
708,3,3
709,1,3
710,2,2
711,4,4
712,1,1
713,1,1
714,0,0
715,3,3
716,1,1
717,3,3
718,0,0
719,4,4
720,4,1
721,3,3
722,1,1
723,1,1
724,1,1
725,4,4
726,0,0
727,3,3
728,1,1
729,1,1
730,3,3
731,4,4
732,4,4
733,0,0
734,4,1
735,0,0
736,2,2
737,0,0
738,3,3
739,2,2
740,2,2
741,2,4
742,3,3
743,0,0
744,3,3
745,0,0
746,0,0
747,1,1
748,4,4
749,4,4
750,3,3
751,1,1
752,2,2
753,4,4
754,0,0
755,1,1
756,3,3
757,3,3
758,3,3
759,2,2
760,3,3
761,0,0
762,1,1
763,0,0
764,3,3
765,3,3
766,0,0
767,0,0
768,1,0
769,2,2
770,4,4
771,0,0
772,2,2
773,0,0
774,4,4
775,2,2
776,0,0
777,3,3
778,0,0
779,2,2
780,4,2
781,4,4
782,0,0
783,3,3
784,3,3
785,3,3
786,2,2
787,3,3
788,1,1
789,4,4
790,1,1
791,4,4
792,3,3
793,0,0
794,2,2
795,4,4
796,4,0
797,1,3
798,2,2
799,4,2
800,3,3
801,4,4
802,4,4
803,1,1
804,4,4
805,2,2
806,1,1
807,1,1
808,4,4
809,4,0
810,2,2
811,4,4
812,4,4
813,1,3
814,1,1
815,0,0
816,0,0
817,1,0
818,0,0
819,0,0
820,2,0
821,4,4
822,1,4
823,2,2
824,3,3
825,2,2
826,4,4
827,1,1
828,4,0
829,2,2
830,3,3
831,0,0
832,0,0
833,2,2
834,0,0
835,2,2
836,1,1
837,4,0
838,3,3
839,3,3
840,0,0
841,4,4
842,1,1
843,3,3
844,4,4
845,2,2
846,2,2
847,3,3
848,4,4
849,2,2
850,0,0
851,0,0
852,4,4
853,2,2
854,0,0
855,2,2
856,4,2
857,4,4
858,4,4
859,2,2
860,4,0
861,2,2
862,3,3
863,4,2
864,0,0
865,1,1
866,0,0
867,3,3
868,1,1
869,1,1
870,4,4
871,3,3
872,1,1
873,1,1
874,0,0
875,4,4
876,1,1
877,1,1
878,3,3
879,2,2
880,0,0
881,1,1
882,2,2
883,4,4
884,3,3
885,2,2
886,4,4
887,1,1
888,1,1
889,1,1
890,0,0
891,4,4
892,4,4
893,0,0
894,3,3
895,3,3
896,4,4
897,3,3
898,1,1
899,3,3
900,1,1
901,3,3
902,4,4
903,2,2
904,4,0
905,3,3
906,3,3
907,0,0
908,2,2
909,4,4
910,1,1
911,3,3
912,4,2
913,2,2
914,3,3
915,4,4
916,2,2
917,2,2
918,4,2
919,4,2
920,4,4
921,1,1
922,2,2
923,3,3
924,0,0
925,0,0
926,1,1
927,3,3
928,0,0
929,2,2
930,4,4
931,2,2
932,2,2
933,3,3
934,2,2
935,1,1
936,1,1
937,2,2
938,0,0
939,3,0
940,0,0
941,4,4
942,1,3
943,3,3
944,0,0
945,1,1
946,2,4
947,0,0
948,1,1
949,0,0
950,0,4
951,3,3
952,2,2
953,3,3
954,0,0
955,2,2
956,2,2
957,4,4
958,2,4
959,3,3
960,1,0
961,4,4
962,0,0
963,3,3
964,4,4
965,4,4
966,3,3
967,2,2
968,4,4
969,3,3
970,1,1
971,4,4
972,2,2
973,1,1
974,4,4
975,3,3
976,1,1
977,3,3
978,2,2
979,2,2
980,2,0
981,4,4
982,0,0
983,3,3
984,4,4
985,3,3
986,0,0
987,1,1
988,2,2
989,4,4
990,4,4
991,0,0
992,3,3
993,1,1
994,4,4
995,4,4
996,1,0
997,4,2
998,3,3
999,3,3
