,preds_vec,true_vec
606,4,2
607,3,3
608,4,4
609,4,4
610,3,3
611,1,1
612,1,1
613,1,3
614,2,2
615,3,3
616,4,4
617,1,1
618,4,4
619,3,3
620,0,0
621,1,1
622,1,0
623,3,3
624,3,3
625,4,4
626,1,1
627,4,4
628,3,3
629,2,2
630,1,2
631,0,4
632,2,2
633,3,3
634,1,1
635,0,0
636,0,0
637,2,4
638,0,4
639,0,0
640,1,1
641,0,0
642,0,0
643,4,1
644,3,3
645,4,4
646,4,2
647,0,0
648,4,2
649,1,1
650,1,4
651,4,0
652,4,4
653,1,1
654,3,3
655,4,2
656,3,3
657,3,3
658,2,2
659,2,2
660,3,3
661,4,0
662,4,0
663,1,1
664,3,3
665,4,4
666,4,2
667,2,4
668,0,0
669,2,2
670,4,4
671,1,4
672,1,1
673,4,0
674,1,1
675,0,1
676,4,0
677,3,3
678,3,3
679,2,2
680,0,4
681,1,3
682,4,2
683,2,2
684,1,1
685,3,3
686,1,1
687,0,1
688,4,4
689,2,2
690,1,1
691,2,4
692,0,2
693,4,1
694,1,0
695,4,4
696,3,3
697,4,4
698,4,2
699,1,2
700,2,4
701,2,2
702,4,0
703,0,0
704,1,1
705,1,1
706,1,1
707,1,1
708,0,0
709,1,1
710,1,1
711,4,4
712,2,2
713,1,1
714,3,3
715,0,0
716,3,1
717,4,4
718,1,0
719,4,4
720,4,0
721,1,1
722,4,4
723,3,3
724,0,4
725,3,3
726,4,4
727,2,2
728,4,4
729,4,2
730,0,0
731,0,0
732,1,1
733,2,2
734,1,0
735,4,4
736,4,0
737,0,0
738,3,3
739,4,4
740,0,0
741,1,0
742,0,0
743,0,4
744,3,3
745,2,2
746,0,1
747,2,4
748,4,4
749,2,0
750,4,2
751,2,2
752,3,3
753,0,0
754,4,4
755,0,0
756,0,4
757,0,0
758,4,4
759,3,3
760,3,3
761,4,0
762,4,2
763,0,0
764,4,4
765,4,2
766,1,1
767,4,4
768,0,4
769,4,4
770,2,2
771,2,2
772,2,2
773,0,0
774,1,1
775,1,0
776,0,0
777,3,3
778,3,3
779,4,4
780,4,4
781,4,2
782,1,0
783,4,4
784,4,4
785,1,0
786,0,0
787,4,2
788,1,0
789,2,2
790,0,0
791,0,1
792,2,4
793,4,4
794,2,1
795,4,2
796,0,0
797,1,1
798,4,4
799,2,2
800,1,1
801,0,0
802,3,3
803,3,3
804,4,4
805,3,3
806,4,4
807,0,0
808,4,4
809,2,2
810,4,2
811,1,1
812,4,2
813,0,0
814,0,0
815,1,0
816,3,3
817,4,4
818,2,2
819,3,3
820,0,0
821,1,1
822,2,2
823,1,1
824,1,1
825,1,3
826,0,4
827,4,2
828,3,3
829,1,3
830,4,2
831,1,3
832,0,4
833,1,1
834,3,1
835,4,4
836,1,1
837,4,4
838,4,4
839,1,1
840,0,0
841,1,1
842,4,1
843,1,1
844,4,0
845,1,1
846,3,3
847,0,2
848,1,1
849,4,2
850,1,1
851,0,2
852,0,2
853,4,4
854,1,1
855,1,1
856,1,1
857,1,1
858,1,1
859,4,4
860,3,3
861,4,4
862,0,1
863,0,0
864,3,3
865,1,1
866,3,3
867,1,0
868,4,2
869,1,0
870,1,0
871,2,2
872,1,1
873,3,3
874,2,2
875,4,4
876,4,4
877,3,3
878,2,4
879,1,1
880,3,3
881,4,2
882,1,1
883,0,1
884,4,4
885,4,0
886,2,2
887,3,3
888,2,4
889,4,4
890,4,0
891,2,2
892,1,4
893,0,1
894,1,3
895,3,3
896,3,3
897,4,4
898,4,4
899,4,4
900,1,0
901,1,4
902,4,4
903,3,3
904,3,3
905,1,1
906,0,0
907,3,3
908,2,2
909,4,0
910,2,2
911,0,0
912,3,3
913,1,0
914,0,0
915,1,0
916,3,3
917,2,0
918,2,2
919,4,4
920,2,2
921,2,2
922,1,0
923,1,3
924,0,2
925,4,4
926,1,1
927,1,0
928,0,2
929,4,4
930,1,0
931,0,1
932,3,3
933,4,0
934,3,3
935,1,0
936,4,4
937,3,3
938,1,1
939,1,1
940,3,3
941,0,2
942,3,3
943,2,2
944,2,4
945,4,4
946,0,1
947,4,4
948,4,4
949,4,0
950,1,1
951,4,4
952,4,4
953,3,3
954,1,3
955,4,4
956,1,1
957,3,3
958,1,2
959,2,2
960,3,3
961,1,1
962,0,4
963,2,2
964,1,1
965,0,1
966,2,2
967,1,1
968,3,1
969,4,2
970,1,0
971,2,4
972,3,3
973,3,3
974,2,2
975,4,4
976,3,3
977,2,0
978,2,1
979,0,0
980,1,1
981,2,2
982,2,2
983,3,3
984,4,4
985,1,3
986,0,0
987,0,0
988,3,3
989,2,0
990,1,1
991,1,3
992,4,4
993,2,2
994,0,0
995,1,1
996,3,3
997,4,4
998,3,3
999,1,2
