,preds_vec,true_vec
211,4,4
212,1,1
213,1,1
214,0,0
215,2,2
216,3,3
217,3,3
218,2,2
219,4,4
220,3,3
221,0,1
222,1,0
223,1,1
224,0,4
225,1,1
226,3,3
227,0,0
228,3,3
229,4,4
230,4,4
231,3,3
232,4,4
233,3,3
234,4,4
235,3,3
236,3,3
237,4,4
238,3,3
239,1,1
240,1,1
241,1,1
242,0,0
243,1,3
244,3,3
245,0,1
246,4,4
247,2,2
248,2,0
249,0,0
250,1,1
251,1,1
252,3,3
253,2,2
254,4,4
255,2,4
256,0,0
257,2,0
258,4,4
259,0,0
260,4,4
261,0,0
262,0,0
263,3,3
264,0,0
265,1,1
266,3,3
267,3,3
268,1,1
269,4,0
270,4,4
271,1,1
272,0,1
273,0,0
274,2,2
275,1,1
276,2,2
277,4,4
278,3,3
279,1,1
280,0,0
281,4,4
282,1,1
283,3,3
284,0,0
285,0,0
286,1,1
287,4,4
288,4,4
289,4,4
290,2,2
291,4,4
292,0,0
293,1,1
294,1,1
295,2,2
296,1,1
297,4,4
298,1,1
299,1,1
300,3,3
301,4,2
302,2,2
303,0,0
304,3,3
305,2,2
306,1,1
307,3,3
308,0,0
309,2,2
310,2,2
311,0,0
312,0,3
313,0,0
314,2,0
315,3,3
316,3,3
317,3,3
318,4,1
319,2,0
320,3,3
321,3,3
322,4,1
323,4,4
324,4,4
325,2,2
326,2,0
327,0,0
328,4,4
329,4,4
330,3,3
331,2,2
332,1,1
333,2,0
334,3,3
335,4,4
336,2,2
337,1,1
338,4,4
339,2,0
340,4,4
341,4,4
342,4,2
343,0,0
344,2,2
345,3,3
346,1,1
347,2,4
348,0,1
349,1,1
350,3,3
351,0,2
352,0,0
353,1,1
354,0,0
355,1,0
356,4,0
357,4,4
358,4,4
359,1,1
360,2,2
361,3,3
362,4,4
363,3,3
364,2,2
365,1,1
366,0,1
367,2,2
368,0,0
369,0,2
370,4,2
371,1,1
372,1,1
373,1,2
374,2,0
375,0,0
376,0,0
377,2,2
378,0,0
379,2,2
380,1,4
381,1,1
382,3,1
383,2,2
384,4,4
385,2,2
386,1,1
387,0,0
388,3,3
389,4,4
390,3,3
391,2,2
392,4,4
393,2,2
394,4,0
395,0,4
396,2,2
397,3,3
398,3,3
399,1,1
400,4,0
401,2,2
402,2,1
403,2,2
404,0,0
405,2,2
406,2,2
407,2,2
408,1,1
409,4,4
410,1,1
411,3,3
412,2,2
413,0,0
414,1,1
415,1,1
416,3,3
417,2,2
418,2,0
419,3,3
420,2,2
421,1,1
422,4,2
423,1,1
424,2,0
425,2,2
426,1,4
427,1,1
428,1,1
429,0,0
430,4,4
431,0,0
432,3,3
433,1,1
434,1,1
435,1,1
436,1,1
437,4,4
438,2,2
439,1,1
440,1,1
441,3,3
442,0,1
443,3,3
444,3,3
445,4,4
446,3,3
447,3,3
448,0,4
449,2,4
450,1,1
451,1,1
452,2,2
453,0,0
454,2,2
455,1,1
456,2,2
457,3,3
458,3,3
459,2,2
460,3,3
461,2,2
462,0,0
463,3,3
464,0,0
465,0,0
466,3,3
467,0,0
468,4,4
469,0,0
470,2,2
471,0,1
472,2,2
473,1,1
474,2,2
475,1,1
476,1,1
477,1,1
478,2,2
479,2,2
480,1,4
481,4,1
482,2,2
483,0,0
484,4,0
485,1,1
486,3,3
487,4,1
488,4,4
489,1,1
490,4,4
491,4,4
492,4,4
493,2,2
494,0,0
495,0,1
496,1,1
497,2,2
498,3,3
499,2,0
500,3,3
501,1,1
502,4,4
503,0,0
504,0,0
505,0,0
506,2,2
507,1,1
508,2,2
509,0,1
510,2,2
511,2,2
512,2,2
513,2,2
514,4,0
515,0,0
516,1,3
517,1,3
518,2,2
519,0,0
520,4,4
521,3,3
522,3,3
523,1,1
524,0,0
525,0,0
526,2,0
527,3,3
528,2,2
529,2,4
530,2,2
531,2,2
532,0,0
533,3,3
534,2,2
535,4,4
536,4,4
537,4,4
538,2,2
539,1,1
540,3,3
541,3,3
542,1,1
543,2,2
544,0,0
545,3,3
546,4,0
547,1,1
548,3,3
549,4,4
550,1,1
551,0,0
552,1,3
553,1,4
554,3,3
555,2,0
556,2,2
557,2,2
558,1,1
559,2,0
560,4,4
561,2,2
562,2,3
563,1,1
564,4,4
565,2,2
566,1,1
567,3,3
568,0,0
569,1,1
570,2,2
571,3,3
572,1,1
573,2,2
574,2,2
575,2,2
576,0,0
577,1,1
578,4,4
579,1,1
580,1,4
581,0,0
582,0,0
583,1,1
584,1,1
585,2,2
586,0,0
587,2,0
588,3,3
589,0,0
590,3,3
591,1,1
592,1,1
593,2,2
594,0,0
595,1,1
596,1,4
597,2,2
598,1,1
599,2,1
600,3,3
601,0,0
602,2,2
603,4,4
604,2,2
605,2,2
606,2,1
607,4,4
608,4,4
609,2,2
610,2,2
611,1,4
612,0,2
613,1,1
614,2,2
615,1,1
616,0,3
617,2,2
618,1,0
619,3,3
620,3,3
621,1,4
622,4,4
623,2,2
624,0,0
625,3,3
626,4,4
627,3,3
628,0,0
629,2,2
630,0,0
631,1,1
632,3,3
633,4,2
634,0,0
635,1,1
636,0,0
637,4,4
638,2,2
639,2,0
640,4,4
641,2,2
642,4,4
643,1,4
644,4,4
645,3,3
646,3,3
647,0,0
648,0,0
649,4,4
650,1,1
651,1,1
652,3,3
653,3,3
654,2,2
655,3,3
656,1,1
657,1,1
658,3,3
659,0,1
660,3,3
661,2,0
662,4,4
663,0,0
664,4,1
665,0,0
666,1,0
667,1,1
668,1,1
669,1,1
670,0,0
671,3,3
672,2,0
673,4,4
674,3,3
675,2,0
676,1,4
677,1,1
678,4,2
679,4,0
680,0,4
681,4,4
682,2,0
683,3,3
684,2,2
685,1,4
686,0,1
687,1,4
688,4,4
689,1,4
690,3,3
691,1,4
692,2,2
693,3,3
694,2,2
695,0,0
696,0,0
697,0,0
698,4,1
699,1,3
700,3,3
701,2,2
702,3,3
703,0,0
704,0,0
705,0,0
706,3,3
707,1,1
708,2,2
709,3,3
710,4,4
711,4,4
712,3,3
713,3,3
714,3,3
715,2,2
716,1,3
717,4,4
718,4,4
719,0,0
720,2,2
721,1,1
722,3,3
723,0,0
724,0,0
725,3,3
726,3,3
727,3,3
728,3,3
729,4,4
730,2,2
731,2,0
732,2,2
733,3,3
734,1,4
735,4,4
736,0,2
737,3,3
738,4,2
739,4,0
740,2,2
741,0,1
742,1,1
743,4,4
744,1,1
745,3,3
746,1,1
747,4,4
748,1,1
749,3,3
750,2,2
751,1,3
752,1,1
753,1,1
754,1,4
755,4,4
756,3,3
757,1,1
758,3,3
759,2,2
760,2,2
761,4,4
762,4,4
763,1,1
764,2,2
765,4,4
766,0,0
767,1,4
768,1,1
769,1,4
770,1,1
771,2,2
772,4,4
773,1,1
774,0,0
775,2,2
776,1,1
777,3,3
778,0,0
779,4,4
780,4,2
781,0,0
782,1,1
783,2,4
784,3,3
785,2,2
786,2,2
787,2,0
788,3,3
789,4,4
790,4,4
791,3,3
792,3,3
793,2,4
794,1,1
795,2,2
796,0,0
797,2,0
798,3,3
799,0,0
800,3,3
801,2,2
802,1,0
803,4,4
804,3,3
805,4,4
806,1,1
807,1,4
808,0,1
809,4,4
810,3,3
811,2,2
812,0,0
813,2,2
814,2,2
815,0,0
816,3,3
817,0,0
818,2,0
819,1,1
820,2,4
821,0,4
822,4,1
823,3,3
824,1,1
825,3,3
826,1,1
827,4,4
828,3,3
829,1,1
830,3,3
831,1,1
832,0,0
833,1,1
834,4,2
835,2,2
836,0,0
837,4,4
838,3,3
839,4,1
840,2,2
841,3,3
842,4,4
843,2,4
844,4,4
845,2,0
846,1,4
847,2,2
848,1,1
849,3,3
850,2,0
851,2,2
852,1,1
853,0,0
854,2,0
855,0,0
856,3,3
857,2,2
858,4,4
859,2,2
860,3,3
861,3,3
862,2,2
863,1,1
864,4,4
865,1,4
866,0,0
867,4,4
868,1,1
869,2,2
870,0,0
871,4,4
872,1,1
873,1,1
874,2,2
875,1,1
876,2,0
877,4,4
878,4,4
879,2,2
880,3,3
881,0,2
882,3,3
883,2,2
884,3,3
885,1,1
886,1,1
887,0,0
888,4,4
889,4,4
890,2,1
891,2,2
892,1,1
893,2,2
894,0,0
895,0,1
896,3,3
897,1,1
898,1,1
899,2,0
900,4,4
901,0,0
902,0,0
903,3,3
904,1,4
905,2,2
906,3,3
907,2,2
908,1,1
909,3,3
910,1,4
911,3,3
912,2,2
913,3,3
914,2,2
915,0,0
916,3,3
917,2,4
918,4,4
919,1,1
920,4,4
921,0,0
922,3,3
923,4,0
924,0,0
925,1,1
926,0,4
927,0,0
928,2,2
929,4,4
930,0,0
931,1,1
932,1,4
933,2,2
934,2,2
935,2,2
936,3,3
937,0,0
938,4,4
939,4,1
940,4,4
941,2,2
942,3,3
943,1,4
944,4,4
945,0,0
946,1,1
947,3,0
948,0,0
949,0,0
950,3,3
951,2,2
952,1,3
953,3,3
954,4,4
955,2,2
956,4,0
957,1,1
958,3,3
959,0,0
960,1,1
961,2,0
962,2,0
963,1,4
964,1,1
965,1,1
966,4,4
967,1,0
968,1,1
969,4,4
970,2,2
971,2,2
972,0,0
973,1,1
974,1,1
975,3,3
976,2,0
977,2,2
978,2,4
979,3,3
980,2,4
981,1,2
982,3,3
983,3,3
984,1,1
985,2,2
986,3,3
987,2,2
988,3,3
989,2,0
990,3,3
991,0,0
992,1,4
993,3,3
994,1,4
995,2,2
996,0,0
997,1,1
998,1,4
999,2,2
